name,link,error
Northwest Nazarene University,https://nnu.edu/admissions-aid/life-after-nnu/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/info-for/alumni/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Southern Oregon University,https://sou.edu/academics/computer-science/contact/,HTTP Error 403: Forbidden
University of Central Oklahoma,https://www.uco.edu/#,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/student-life,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/info-for/donors/,HTTP Error 403: Forbidden
Villanova University,https://www1.villanova.edu/#research,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/admissions-aid/visit-our-campus/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/info-for/partners/,HTTP Error 403: Forbidden
Saint Vincent College,https://www.stvincent.edu/../../../information-for/alumni-and-friends/index.html,HTTP Error 400: Bad Request
Northwest Nazarene University,https://nnu.edu/admissions-aid/request-more-information/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/#,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Nicholls State University,https://www.nicholls.edu/student-life,HTTP Error 403: Forbidden
Villanova University,https://www1.villanova.edu/university/research-scholarship.html.html,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/admissions-aid/apply-now/,HTTP Error 403: Forbidden
Southern Oregon University,https://inside.sou.edu/careers/index.html,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/#,HTTP Error 403: Forbidden
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-about-uco.pdf,HTTP Error 403: Forbidden
Mott Community College,https://catalog.mcc.edu/javascript:void(0),HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://engineering.asu.edu/admission-requirements/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/admissions,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Saint Vincent College,https://www.stvincent.edu/../../../information-for/faculty-and-staff.html,HTTP Error 400: Bad Request
Northwest Nazarene University,https://nnu.edu/academics/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/undergraduate-study/,HTTP Error 403: Forbidden
South Dakota School of Mines and Technology,https://www.sdsmt.edu/Admissions/Apply/,HTTP Error 404: Not Found
Ventura College,https://venturacollegefoundation.org/,HTTP Error 403: Forbidden
Castleton University,https://www.castleton.edu/alumni-giving/,HTTP Error 403: Forbidden
Oakland City University,https://www.oak.edu/give,HTTP Error 403: Forbidden
Villanova University,https://www1.villanova.edu/university/research-scholarship/crf.html.html,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/academics/undergraduate/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
North Greenville University,https://www.ngu.edu/academics/graduate/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/student-life,HTTP Error 403: Forbidden
SUNY Maritime College,https://www.sunymaritime.edu/sites/default/files/2023-10/Microsoft_Password_Reset_Instructions.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Northwest Nazarene University,https://nnu.edu/academics/,HTTP Error 403: Forbidden
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-people.pdf,HTTP Error 403: Forbidden
Mott Community College,https://catalog.mcc.edu/javascript:void(0);,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/online-study/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/academics/graduate-program/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Saint Vincent College,https://www.stvincent.edu/../../../information-for/current-students/index.html,HTTP Error 400: Bad Request
Northwest Nazarene University,https://nnu.edu/admissions-aid/request-more-information/,HTTP Error 403: Forbidden
South Dakota School of Mines and Technology,https://www.sdsmt.edu/Controls/#,HTTP Error 404: Not Found
Nicholls State University,https://geauxcolonels.com/,HTTP Error 404: Not Found
Villanova University,https://www1.villanova.edu/university/research-scholarship/institute.html.html,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/hester-memorial-library/,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/admissions-aid/visit-our-campus/,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scholarships.engineering.asu.edu/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/services/financial-aid/,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-admissions.pdf,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/find-your-degree/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/academic-centers/,HTTP Error 403: Forbidden
Southern California Institute of Architecture,https://channel.sciarc.edu/,HTTP Error 403: Forbidden
Saint Vincent College,https://www.stvincent.edu/../../../admission-aid/request-info.html,HTTP Error 400: Bad Request
Nicholls State University,https://www.nicholls.edu/news,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/undergraduate-studies/,HTTP Error 403: Forbidden
Villanova University,https://www1.villanova.edu/university/research-scholarship/research-administration.html.html,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/professional-development/,HTTP Error 403: Forbidden
University of California-Merced,https://eecs.ucmerced.edu/sites/eecs.ucmerced.edu/files/documents/eecs_pp_approved_7.25.2019_clean.pdf,'utf-8' codec can't decode byte 0xe2 in position 10: invalid continuation byte
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/tel:7876228000,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Northwest Nazarene University,https://nnu.edu/academics/graduate-professional-studies/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nichollsalumni.org/,HTTP Error 403: Forbidden
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-generaldegree.pdf,HTTP Error 403: Forbidden
Saint Vincent College,https://www.stvincent.edu/../../../admission-aid/visit-campus.html,HTTP Error 400: Bad Request
Villanova University,https://www1.villanova.edu/university/research-scholarship/nsf-advance.html.html,HTTP Error 403: Forbidden
Mississippi University for Women,https://www.muw.edu/news-events,HTTP Error 404: Not Found
Northwest Nazarene University,https://nnu.edu/academics/center-for-professional-development/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/undergraduate-study/,HTTP Error 403: Forbidden
Universidad Politecnica de Puerto Rico,https://www.pupr.edu/contact,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Castleton University,https://VermontState.edu,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/student-outcomes/,HTTP Error 403: Forbidden
Southern California Institute of Architecture,https://www.sciarc.edu/javascript:void(0);,HTTP Error 404: Not Found
North Greenville University,https://www.ngu.edu/academics/graduate/,HTTP Error 403: Forbidden
City Vision University,https://www.google.com/search%3Fq%3DCity%2BVision%2BUniversity%2Bundergraduate%2Bcomputer%2Bscience%2Bcourses%2B2022-2023%26sca_esv%3D2c6f63ed83ad38b8%26source%3Dhp%26ei%3D7OmJZumSH47ZkPIPu4S_wAU%26iflsig%3DAL9hbdgAAAAAZon3_NXYP2TOzWbJMFKLNzTWV8II9EZb%26ved%3D0ahUKEwjpuJSt3pOHAxWOLEQIHTvCD1gQ4dUDCA8%26uact%3D5%26oq%3DCity%2BVision%2BUniversity%2Bundergraduate%2Bcomputer%2Bscience%2Bcourses%2B2022-2023%26gs_lp%3DEgdnd3Mtd2l6IkdDaXR5IFZpc2lvbiBVbml2ZXJzaXR5IHVuZGVyZ3JhZHVhdGUgY29tcHV0ZXIgc2NpZW5jZSBjb3Vyc2VzIDIwMjItMjAyM0h6UABYWXAAeACQAQCYAQCgAQCqAQC4AQPIAQD4AQGYAgCgAgCYAwCSBwCgBwA%26sclient%3Dgws-wiz&ec=futura_gmv_dt_so_72586115_e,HTTP Error 404: Not Found
Nicholls State University,https://www.nicholls.edu/about,HTTP Error 403: Forbidden
Nicholls State University,https://#,no host given
Nicholls State University,https://#,no host given
Villanova University,https://www1.villanova.edu/#libraries,HTTP Error 403: Forbidden
Lake Tahoe Community College,https://ltcc.omniweb.cloud/admissions/financial-aid/scholarships.php,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-students.pdf,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/faculty-and-staff-directory/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/online-study/,HTTP Error 403: Forbidden
Saint Vincent College,https://www.stvincent.edu/../../../admission-aid/apply-now.html,HTTP Error 400: Bad Request
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/computer-science-bs/,HTTP Error 403: Forbidden
Eastern Oregon University,https://www.eou.edu/advising/current-program-checksheets/,HTTP Error 404: Not Found
Northwest Nazarene University,https://nnu.edu/academics/student-support/,HTTP Error 403: Forbidden
Lake Tahoe Community College,https://ltcc.omniweb.cloud/admissions/financial-aid/index.php,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/computer-science-bs/degree-requirements/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/donate,HTTP Error 403: Forbidden
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/ug-degree-list.pdf,HTTP Error 403: Forbidden
Lake Tahoe Community College,https://ltcc.omniweb.cloud/admissions/financial-aid/laketahoe_collegepromise/collegepromise.php,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
Northwest Nazarene University,https://nnu.edu/academics/find-your-degree/,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/cs-online-degree-requirements/,HTTP Error 403: Forbidden
Eastern Oregon University,https://www.eou.edu/institutional-effectiveness/accreditation/,HTTP Error 404: Not Found
SIT Graduate Institute,https://graduate.sit.edu/home/admitted-students/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/hester-memorial-library/,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/undergraduate-studies/,HTTP Error 403: Forbidden
Lee University,http://map.leeuniversity.edu,[Errno 113] No route to host
SIT Graduate Institute,https://graduate.sit.edu/home/admitted-students/mysit/,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/computer-science-bs/concentrations/,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/academics,HTTP Error 403: Forbidden
Lake Tahoe Community College,https://ltcc.omniweb.cloud/giving/donate/scholarships.php,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed (_ssl.c:997)
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/university-core.pdf,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/hester-memorial-library/,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/graduate-professional-studies/,HTTP Error 403: Forbidden
SIT Graduate Institute,https://www.sit.edu/alumni/,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/computer-science-and-engineering-faculty/,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/hester-memorial-library/,HTTP Error 403: Forbidden
Northwest Nazarene University,https://nnu.edu/academics/center-for-professional-development/,HTTP Error 403: Forbidden
SIT Graduate Institute,https://graduate.sit.edu/request-info/,HTTP Error 403: Forbidden
Villanova University,https://www1.villanova.edu/villanova/law/library.html,HTTP Error 403: Forbidden
Nicholls State University,https://www.nicholls.edu/degrees,HTTP Error 403: Forbidden
Saint Vincent College,https://www.stvincent.edu/computer-science.html,HTTP Error 404: Not Found
North Greenville University,https://www.ngu.edu/academics/academic-centers/,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/computer-science-bs/objectives-and-outcomes/,HTTP Error 403: Forbidden
Suffolk County Community College,https://www.sunysuffolk.edu/login,'utf-8' codec can't decode byte 0x8b in position 1: invalid start byte
Northwest Nazarene University,https://nnu.edu/academics/student-outcomes/,HTTP Error 403: Forbidden
Lake Tahoe Community College,https://www.ltcc.edu/mailto:enrollmentservices@ltcc.edu,HTTP Error 404: Not Found
SIT Graduate Institute,https://graduate.sit.edu/log-in/,HTTP Error 403: Forbidden
Wake Technical Community College,https://www.waketech.edu/#MainContent,HTTP Error 403: Forbidden
Arizona State University Campus Immersion,https://scai.engineering.asu.edu/accelerated-masters-in-cs-cse/,HTTP Error 403: Forbidden
University of Central Oklahoma,https://sites.uco.edu/academic-affairs/files/ug-catalog/academic-degree-requirements.pdf,HTTP Error 403: Forbidden
North Greenville University,https://www.ngu.edu/academics/academic-centers/,HTTP Error 403: Forbidden
